id,skill_area,type,difficulty,question_text,image_url,options,correct_answer,explanation,marks
Q0156,statistics,quiz,easy,Sample question 156 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 156.,4
Q0157,critical_thinking,case_study,medium,Sample question 157 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_157.png,,subjective,Sample explanation for question 157.,6
Q0158,statistics,quiz,medium,Sample question 158 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 158.,6
Q0159,critical_thinking,case_study,hard,Sample question 159 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_159.png,,subjective,Sample explanation for question 159.,10
Q0160,statistics,quiz,hard,Sample question 160 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 160.,10
Q0161,pattern_recognition,visual_sequence,easy,Sample question 161 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_161.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 161.,4
Q0162,critical_thinking,case_study,easy,Sample question 162 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_162.png,,subjective,Sample explanation for question 162.,4
Q0163,critical_thinking,case_study,medium,Sample question 163 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_163.png,,subjective,Sample explanation for question 163.,6
Q0164,data_interpretation,quiz,medium,Sample question 164 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_164.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 164.,6
Q0165,statistics,quiz,easy,Sample question 165 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 165.,4
Q0166,pattern_recognition,visual_sequence,easy,Sample question 166 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_166.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 166.,4
Q0167,statistics,quiz,medium,Sample question 167 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 167.,6
Q0168,statistics,quiz,easy,Sample question 168 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 168.,4
Q0169,data_interpretation,quiz,easy,Sample question 169 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_169.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 169.,4
Q0170,data_interpretation,quiz,hard,Sample question 170 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_170.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 170.,10
Q0171,critical_thinking,case_study,easy,Sample question 171 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_171.png,,subjective,Sample explanation for question 171.,4
Q0172,pattern_recognition,visual_sequence,easy,Sample question 172 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_172.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 172.,4
Q0173,pattern_recognition,visual_sequence,medium,Sample question 173 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_173.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 173.,6
Q0174,data_interpretation,quiz,medium,Sample question 174 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_174.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 174.,6
Q0175,critical_thinking,case_study,easy,Sample question 175 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_175.png,,subjective,Sample explanation for question 175.,4
Q0176,statistics,quiz,medium,Sample question 176 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 176.,6
Q0177,pattern_recognition,visual_sequence,medium,Sample question 177 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_177.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 177.,6
Q0178,data_interpretation,quiz,easy,Sample question 178 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_178.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 178.,4
Q0179,statistics,quiz,medium,Sample question 179 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 179.,6
Q0180,critical_thinking,case_study,medium,Sample question 180 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_180.png,,subjective,Sample explanation for question 180.,6
Q0181,statistics,quiz,medium,Sample question 181 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 181.,6
Q0182,data_interpretation,quiz,hard,Sample question 182 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_182.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 182.,10
Q0183,data_interpretation,quiz,medium,Sample question 183 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_183.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 183.,6
Q0184,pattern_recognition,visual_sequence,hard,Sample question 184 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_184.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 184.,10
Q0185,critical_thinking,case_study,hard,Sample question 185 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_185.png,,subjective,Sample explanation for question 185.,10
Q0186,pattern_recognition,visual_sequence,hard,Sample question 186 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_186.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 186.,10
Q0187,critical_thinking,case_study,easy,Sample question 187 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_187.png,,subjective,Sample explanation for question 187.,4
Q0188,data_interpretation,quiz,easy,Sample question 188 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_188.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 188.,4
Q0189,statistics,quiz,easy,Sample question 189 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 189.,4
Q0190,statistics,quiz,easy,Sample question 190 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 190.,4
Q0191,pattern_recognition,visual_sequence,easy,Sample question 191 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_191.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 191.,4
Q0192,statistics,quiz,easy,Sample question 192 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 192.,4
Q0193,pattern_recognition,visual_sequence,medium,Sample question 193 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_193.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 193.,6
Q0194,data_interpretation,quiz,medium,Sample question 194 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_194.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 194.,6
Q0195,data_interpretation,quiz,hard,Sample question 195 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_195.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 195.,10
Q0196,pattern_recognition,visual_sequence,hard,Sample question 196 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_196.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 196.,10
Q0197,pattern_recognition,visual_sequence,medium,Sample question 197 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_197.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 197.,6
Q0198,critical_thinking,case_study,medium,Sample question 198 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_198.png,,subjective,Sample explanation for question 198.,6
Q0199,statistics,quiz,medium,Sample question 199 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 199.,6
Q0200,critical_thinking,case_study,easy,Sample question 200 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_200.png,,subjective,Sample explanation for question 200.,4
Q0201,critical_thinking,case_study,easy,Sample question 201 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_201.png,,subjective,Sample explanation for question 201.,4
Q0202,pattern_recognition,visual_sequence,easy,Sample question 202 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_202.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 202.,4
Q0203,statistics,quiz,medium,Sample question 203 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 203.,6
Q0204,critical_thinking,case_study,easy,Sample question 204 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_204.png,,subjective,Sample explanation for question 204.,4
Q0205,pattern_recognition,visual_sequence,easy,Sample question 205 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_205.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 205.,4
